cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 2
Train with the wcl selected dataset (by weighted the boundary points).
load parameters
Now try to run the WCL algorithm, by scaling up boundary sample scores
Scale up the boundary sample scores to 1
Start to select 20000 samples for a fair comparison.
Use multiple GPU to train the network.
Use 100 epochs

Epoch: 0
 [========================================================>........] 70/79   Step: 963ms | Tot: 1m8s | Loss: 0.142 | Acc: 95.586% (17129/17920)              
 [=========================================================>.......] 71/79   Step: 1s72ms | Tot: 1m9s | Loss: 0.142 | Acc: 95.599% (17376/18176)              
 [==========================================================>......] 72/79   Step: 967ms | Tot: 1m10s | Loss: 0.142 | Acc: 95.622% (17625/18432)              
 [===========================================================>.....] 73/79   Step: 975ms | Tot: 1m11s | Loss: 0.141 | Acc: 95.634% (17872/18688)              
 [============================================================>....] 74/79   Step: 975ms | Tot: 1m12s | Loss: 0.140 | Acc: 95.656% (18121/18944)              
 [============================================================>....] 75/79   Step: 870ms | Tot: 1m13s | Loss: 0.140 | Acc: 95.641% (18363/19200)              
 [=============================================================>...] 76/79   Step: 991ms | Tot: 1m14s | Loss: 0.141 | Acc: 95.641% (18608/19456)              
 [==============================================================>..] 77/79   Step: 852ms | Tot: 1m14s | Loss: 0.140 | Acc: 95.652% (18855/19712)              
 [===============================================================>.] 78/79   Step: 850ms | Tot: 1m15s | Loss: 0.140 | Acc: 95.658% (19101/19968)              
 [================================================================>] 79/79   Step: 919ms | Tot: 1m16s | Loss: 0.141 | Acc: 95.650% (19130/20000)
 [>................................................................] 1/40   Step: 1s39ms | Tot: 0ms | Loss: 0.217 | Acc: 93.359% (239/256)              
 [=>...............................................................] 2/40   Step: 583ms | Tot: 583ms | Loss: 0.258 | Acc: 91.211% (467/512)              
 [===>.............................................................] 3/40   Step: 423ms | Tot: 1s7ms | Loss: 0.262 | Acc: 91.016% (699/768)              
 [====>............................................................] 4/40   Step: 421ms | Tot: 1s428ms | Loss: 0.237 | Acc: 92.188% (944/1024)              
 [======>..........................................................] 5/40   Step: 416ms | Tot: 1s845ms | Loss: 0.217 | Acc: 92.578% (1185/1280)              
 [========>........................................................] 6/40   Step: 420ms | Tot: 2s266ms | Loss: 0.228 | Acc: 92.188% (1416/1536)              
 [=========>.......................................................] 7/40   Step: 540ms | Tot: 2s806ms | Loss: 0.229 | Acc: 92.243% (1653/1792)              
 [===========>.....................................................] 8/40   Step: 424ms | Tot: 3s231ms | Loss: 0.232 | Acc: 92.285% (1890/2048)              
 [=============>...................................................] 9/40   Step: 424ms | Tot: 3s656ms | Loss: 0.236 | Acc: 92.231% (2125/2304)              
 [==============>..................................................] 10/40   Step: 418ms | Tot: 4s74ms | Loss: 0.231 | Acc: 92.461% (2367/2560)              
 [================>................................................] 11/40   Step: 420ms | Tot: 4s494ms | Loss: 0.229 | Acc: 92.507% (2605/2816)              
